,price,fecha,rsi
1249,62876.45,2021-10-22T07:00:06.670144Z,38.564376364063804
1250,62679.32,2021-10-22T06:50:06.068720Z,34.0225002687078
1251,62801.27,2021-10-22T06:40:04.698894Z,38.82263577534457
1252,62723.49,2021-10-22T06:30:04.554306Z,36.9749178207906
1253,62587.66,2021-10-22T06:20:05.171692Z,33.937253377939896
1254,62712.75,2021-10-22T06:10:04.733373Z,38.91442717631711
1255,62801.93,2021-10-22T06:00:04.856966Z,42.254630499352345
1256,62859.39,2021-10-22T05:50:04.875572Z,44.36549950521171
1257,63097.87,2021-10-22T05:40:04.022855Z,52.17881679057559
1258,62867.44,2021-10-22T05:30:08.491323Z,45.52577361182608
1259,62920.8,2021-10-22T05:20:05.001312Z,47.20451719446965
1260,62958.05,2021-10-22T05:10:08.780637Z,48.39998601342262
1261,62827.88,2021-10-22T05:00:05.026623Z,44.59948669697354
1262,63015.78,2021-10-22T04:50:05.275041Z,50.62634844295913
1263,63042.16,2021-10-22T04:40:04.830373Z,51.425299664219956
1264,62994.13,2021-10-22T04:30:08.172519Z,49.843836930517156
1265,62917.93,2021-10-22T04:20:04.459651Z,47.355660903050286
1266,63073.76,2021-10-22T04:10:04.092001Z,52.57004620859868
1267,63027.5,2021-10-22T04:00:03.917755Z,50.95646807172888
1268,63199.71,2021-10-22T03:40:06.971655Z,56.330136858161005
1269,63163.01,2021-10-22T03:30:06.293481Z,54.948365100446935
1270,63206.79,2021-10-22T03:20:05.260172Z,56.32470508833924
1271,63205.12,2021-10-22T03:10:08.040111Z,56.25410669755001
1272,63140.69,2021-10-22T03:00:05.881419Z,53.46953364935979
1273,63218.56,2021-10-22T02:50:05.694661Z,56.285921348147575
1274,62982.1,2021-10-22T02:40:05.514176Z,46.9857063668455
1275,62826.28,2021-10-22T02:30:04.413689Z,42.05447253522646
1276,62819.53,2021-10-22T02:20:06.342067Z,41.849570581882034
1277,62906.8,2021-10-22T02:10:04.631505Z,45.54382600931068
1278,62982.01,2021-10-22T02:00:05.494649Z,48.575874911149334
1279,62767.83,2021-10-22T01:50:08.102022Z,41.49101671424557
1280,62748.5,2021-10-22T01:40:06.350670Z,40.91106881493673
1281,62659.61,2021-10-22T01:30:06.350442Z,38.26248448873641
1282,62801.86,2021-10-22T01:20:06.732850Z,44.4592976054463
1283,63014.42,2021-10-22T01:10:06.266392Z,52.1828468001286
1284,62952.71,2021-10-22T01:00:06.357780Z,50.00859954557634
1285,62927.2,2021-10-22T00:50:04.942505Z,49.09788238697905
1286,62967.41,2021-10-22T00:40:04.733808Z,50.624255752513434
1287,62709.86,2021-10-22T00:30:06.544690Z,41.94773500880516
1288,62875.78,2021-10-22T00:20:03.962908Z,48.117006107798794
1289,62598.62,2021-10-22T00:10:08.250201Z,40.39457225950018
1290,62496.97,2021-10-22T00:00:08.049988Z,37.986620556632374
1291,62664.37,2021-10-21T23:50:08.066034Z,43.9158425648619
1292,62636.93,2021-10-21T23:40:07.216687Z,43.18692579801513
1293,62241.57,2021-10-21T23:30:06.705577Z,34.342300980577214
1294,62468.63,2021-10-21T23:20:06.579620Z,41.72389613008829
1295,62371.0,2021-10-21T23:10:04.368644Z,39.65929169394107
1296,62380.12,2021-10-21T23:00:07.986434Z,39.95817531422975
1297,62483.64,2021-10-21T22:50:08.888874Z,43.38608229824574
1298,62413.98,2021-10-21T22:40:04.433249Z,41.66237675263127
1299,62558.02,2021-10-21T22:30:08.766688Z,46.404023110860344
1300,62601.22,2021-10-21T22:20:07.951333Z,47.77504325332892
1301,62790.95,2021-10-21T22:10:08.211320Z,53.41174471748912
1302,62750.54,2021-10-21T22:00:03.879100Z,52.12141508702681
1303,62921.5,2021-10-21T21:50:08.417187Z,56.86871475964262
1304,62677.74,2021-10-21T21:40:07.745317Z,49.35448333159552
1305,62428.55,2021-10-21T21:30:04.278309Z,43.08678487659881
1306,62548.63,2021-10-21T21:20:04.915252Z,46.60564178865722
1307,62906.55,2021-10-21T21:10:04.363363Z,55.447788635548754
1308,62934.46,2021-10-21T21:00:04.810599Z,56.058860406507215
1309,62891.73,2021-10-21T20:50:04.530571Z,54.81917024751118
1310,62811.15,2021-10-21T20:40:04.693168Z,52.46302909649428
1311,62823.24,2021-10-21T20:30:06.540280Z,52.79088156549968
1312,62681.17,2021-10-21T20:20:06.076711Z,48.55322462519654
1313,62627.5,2021-10-21T20:10:04.597703Z,47.017750075796435
1314,62662.0,2021-10-21T20:00:04.226323Z,48.15281808291715
1315,62775.95,2021-10-21T19:50:04.207371Z,51.82397043840744
1316,62831.56,2021-10-21T19:40:04.842918Z,53.55244640757532
1317,62642.47,2021-10-21T19:30:04.790294Z,47.33369622658745
1318,63203.12,2021-10-21T19:20:10.174429Z,61.57968660205469
1319,63211.09,2021-10-21T19:10:04.239225Z,61.73813110061729
1320,63220.83,2021-10-21T19:00:05.538307Z,61.94467719647373
1321,63257.7,2021-10-21T18:50:04.604392Z,62.764106433471525
1322,62926.4,2021-10-21T18:40:07.337939Z,51.941259768476755
1323,62669.95,2021-10-21T18:30:04.510906Z,45.41327767853694
1324,62717.11,2021-10-21T18:20:07.937217Z,46.73893745261854
1325,62846.33,2021-10-21T18:10:04.276180Z,50.30047802204473
1326,62974.05,2021-10-21T18:00:08.356284Z,53.60290139429906
1327,63065.94,2021-10-21T17:50:06.124162Z,55.87466221667936
1328,62712.24,2021-10-21T17:40:06.273861Z,46.44741632295334
1329,62592.81,2021-10-21T17:30:07.501749Z,43.762474668486
1330,62830.27,2021-10-21T17:20:04.358560Z,49.95662317503342
1331,63096.42,2021-10-21T17:10:06.648621Z,55.82899304806155
1332,63096.42,2021-10-21T17:00:04.910648Z,55.828993048061534
1333,63232.27,2021-10-21T16:50:09.707296Z,58.698054453500646
1334,63138.41,2021-10-21T16:40:10.248900Z,55.99201436605748
1335,62846.5,2021-10-21T16:30:07.442891Z,48.502887021840316
1336,63321.56,2021-10-21T16:20:04.171952Z,58.2822428754609
1337,63425.34,2021-10-21T16:10:05.277840Z,60.06633164489117
1338,63375.65,2021-10-21T16:00:04.806440Z,58.770364749527374
1339,63264.19,2021-10-21T15:50:08.218679Z,55.85903784121463
1340,62999.06,2021-10-21T15:40:04.665484Z,49.568820009943565
1341,63208.92,2021-10-21T15:30:04.222528Z,53.985745794493546
1342,63050.68,2021-10-21T15:20:04.415017Z,50.40120766844406
1343,62577.85,2021-10-21T15:10:03.861804Z,41.52820366828341
1344,63132.06,2021-10-21T15:00:04.990979Z,52.15936457366019
1345,63515.47,2021-10-21T14:50:04.861083Z,57.86670109962434
1346,63398.15,2021-10-21T14:40:04.454076Z,55.67786900416293
1347,63857.33,2021-10-21T14:30:05.799978Z,61.772594378394196
1348,63863.44,2021-10-21T14:20:04.394448Z,61.84777334085053
1349,63573.15,2021-10-21T14:10:03.934895Z,56.19342506328368
1350,63466.45,2021-10-21T14:00:04.650960Z,54.23086897491108
1351,64786.3,2021-10-21T13:50:05.326426Z,68.76348933712839
1352,64560.1,2021-10-21T13:40:06.265417Z,64.95679043594606
1353,65239.38,2021-10-21T13:30:04.662340Z,70.27799166376028
1354,65320.52,2021-10-21T13:20:04.267438Z,70.8474387590988
1355,65459.7,2021-10-21T13:10:07.986509Z,71.84393064965029
1356,65410.43,2021-10-21T13:00:03.855252Z,70.91975464068058
1357,65117.88,2021-10-21T12:50:04.150402Z,65.5295642103085
1358,65105.48,2021-10-21T12:40:06.112070Z,65.30300781015744
1359,64884.63,2021-10-21T12:30:04.106298Z,61.24186847739133
1360,65031.25,2021-10-21T12:20:06.088593Z,62.89179697520735
1361,64990.19,2021-10-21T12:10:06.066769Z,62.09459837520901
1362,64826.35,2021-10-21T12:00:04.953609Z,58.88701648712923
1363,64534.24,2021-10-21T11:50:04.298375Z,53.573465644227035
1364,64890.32,2021-10-21T11:40:04.254449Z,58.490453318686306
1365,64896.78,2021-10-21T11:30:04.102485Z,58.576167513714196
1366,64660.9,2021-10-21T11:20:03.979349Z,54.177070284002184
1367,65889.65,2021-10-21T11:10:04.610693Z,67.76002821478315
1368,65708.81,2021-10-21T11:00:06.012639Z,64.71941126695742
1369,65608.8,2021-10-21T10:50:08.186101Z,63.03479084137109
1370,65498.51,2021-10-21T10:40:04.508205Z,61.14461118501799
1371,65761.98,2021-10-21T10:30:08.326478Z,63.92739811737713
1372,65961.84,2021-10-21T10:20:03.994866Z,65.9212450337417
1373,66053.69,2021-10-21T10:10:04.483478Z,66.82867907907305
1374,66095.02,2021-10-21T10:00:08.090428Z,67.2512474998432
1375,65971.22,2021-10-21T09:50:07.932697Z,64.59673507121498
1376,65991.22,2021-10-21T09:40:06.275424Z,64.83819750998097
1377,66276.38,2021-10-21T09:30:04.017786Z,68.17143751758191
1378,66382.86,2021-10-21T09:20:08.666104Z,69.3402068202761
1379,66351.67,2021-10-21T09:10:04.586482Z,68.54619468893061
1380,66324.75,2021-10-21T09:00:07.984415Z,67.82430354785906
1381,66413.58,2021-10-21T08:50:04.371156Z,68.98502777321825
1382,66151.26,2021-10-21T08:40:04.914523Z,61.88525129202694
1383,65909.64,2021-10-21T08:30:06.082508Z,56.15271573098105
1384,65914.21,2021-10-21T08:20:06.337634Z,56.235291313141886
1385,65719.54,2021-10-21T08:10:04.766197Z,51.763324068745845
1386,65583.64,2021-10-21T08:00:05.095221Z,48.843215345836185
1387,65269.82,2021-10-21T07:50:07.727030Z,42.83407798099512
1388,65289.41,2021-10-21T07:40:04.659483Z,43.30300625483893
1389,65104.63,2021-10-21T07:30:05.039538Z,39.97231966394511
1390,65155.54,2021-10-21T07:20:06.088700Z,41.311688390159425
1391,65035.08,2021-10-21T07:10:07.984096Z,39.0892468745476
1392,65033.59,2021-10-21T07:00:04.399219Z,39.061255019392384
1393,64794.34,2021-10-21T06:50:07.609493Z,34.75727311185296
1394,64534.62,2021-10-21T06:40:09.938671Z,30.790971252321597
1395,64612.45,2021-10-21T06:30:06.981806Z,33.249203103807915
1396,64418.36,2021-10-21T06:20:07.556749Z,30.353769978472023
1397,64496.2,2021-10-21T06:10:05.118696Z,32.87829471220017
1398,64635.33,2021-10-21T06:00:09.930026Z,37.25609742495442
1399,64791.76,2021-10-21T05:50:06.496418Z,41.848481554525996
1400,64893.93,2021-10-21T05:40:09.243266Z,44.69565524825073
1401,65012.94,2021-10-21T05:30:06.152491Z,47.895805256275075
1402,64991.59,2021-10-21T05:20:08.522200Z,47.36628869164476
1403,65015.67,2021-10-21T05:10:06.268406Z,48.06371169340908
1404,65009.03,2021-10-21T05:00:05.262859Z,47.87532929277809
1405,65026.39,2021-10-21T04:50:03.931406Z,48.44426906478439
1406,65026.39,2021-10-21T04:40:04.647168Z,48.44426906478439
1407,65081.02,2021-10-21T04:30:03.925041Z,50.41935496645385
1408,65119.62,2021-10-21T04:20:04.650422Z,51.82372968590451
1409,64833.49,2021-10-21T04:10:05.023853Z,42.26657418006553
1410,64816.76,2021-10-21T04:00:03.827093Z,41.78139721248852
1411,65003.41,2021-10-21T03:50:07.797592Z,48.837595991677645
1412,64904.45,2021-10-21T03:40:05.202300Z,45.6766324841155
1413,65103.42,2021-10-21T03:30:05.896890Z,52.35398607328157
1414,64994.21,2021-10-21T03:20:04.394273Z,48.807762751544345
1415,64764.45,2021-10-21T03:10:07.689345Z,42.313991038362424
1416,64591.12,2021-10-21T03:00:08.406411Z,38.18636422909747
1417,64703.97,2021-10-21T02:50:05.722472Z,42.14350128722547
1418,64831.73,2021-10-21T02:40:04.566067Z,46.33228495979283
1419,65207.5,2021-10-21T02:30:08.163619Z,56.343683649900655
1420,65127.94,2021-10-21T02:20:06.793355Z,54.044922223523116
1421,64458.81,2021-10-21T02:10:04.357334Z,39.46240191335434
1422,65016.67,2021-10-21T02:00:07.672279Z,51.26807308026577
1423,64863.69,2021-10-21T01:50:04.570699Z,48.476245518542264
1424,64295.49,2021-10-21T01:40:07.694389Z,39.80583615059906
1425,65259.06,2021-10-21T01:30:03.844334Z,54.62680802952187
1426,65259.06,2021-10-21T01:20:06.214805Z,54.62680802952187
1427,65450.16,2021-10-21T01:10:05.326257Z,57.05869994766085
1428,65487.0,2021-10-21T01:00:03.934435Z,57.5312609952697
1429,65595.35,2021-10-21T00:50:04.980509Z,58.961689584938185
1430,65620.73,2021-10-21T00:40:05.580660Z,59.30743723988001
1431,65617.48,2021-10-21T00:30:04.598058Z,59.23861147161828
1432,65828.09,2021-10-21T00:20:05.490429Z,62.29247905114394
1433,65716.57,2021-10-21T00:10:04.142327Z,59.740210121946355
1434,65711.5,2021-10-21T00:00:04.670492Z,59.620611238605136
1435,65790.67,2021-10-20T23:50:04.317011Z,60.93576658334452
1436,65813.38,2021-10-20T23:40:04.041424Z,61.324892375018166
1437,65996.57,2021-10-20T23:30:08.340036Z,64.40502041898426
1438,66057.44,2021-10-20T23:20:03.826318Z,65.39131922526713
1439,66094.23,2021-10-20T23:10:06.620221Z,66.00444984125099
1440,65987.77,2021-10-20T23:00:08.746668Z,62.551072195619525
1441,66049.19,2021-10-20T22:50:06.734423Z,63.730103162578
1442,66061.22,2021-10-20T22:40:06.201101Z,63.96937857585543
1443,65940.66,2021-10-20T22:30:04.623130Z,59.71754739104572
1444,65983.86,2021-10-20T22:20:04.570218Z,60.724910981726865
1445,66080.99,2021-10-20T22:10:06.396285Z,62.9672955676729
1446,65963.02,2021-10-20T22:00:04.102700Z,58.59174949381833
1447,65954.81,2021-10-20T21:50:05.583058Z,58.28818288574084
1448,65801.11,2021-10-20T21:40:04.692501Z,52.775473889373934
1449,65745.97,2021-10-20T21:30:04.554669Z,50.9150648954573
1450,65850.14,2021-10-20T21:20:04.758391Z,54.19982750260992
1451,65903.65,2021-10-20T21:10:04.494391Z,55.83480902874784
1452,66005.54,2021-10-20T21:00:07.064141Z,58.84729748641929
1453,65978.16,2021-10-20T20:50:04.462004Z,57.70817819205741
1454,65966.36,2021-10-20T20:40:06.565669Z,57.19433694686597
1455,66063.6,2021-10-20T20:30:03.890354Z,60.329143865400134
1456,66063.6,2021-10-20T20:20:04.410381Z,60.32914386540013
1457,65857.9,2021-10-20T20:10:07.375390Z,51.140825936953064
1458,65875.43,2021-10-20T20:00:04.158395Z,51.814358817199434
1459,65872.38,2021-10-20T19:50:04.382391Z,51.68086993308274
1460,66274.16,2021-10-20T19:40:06.455352Z,64.61391190871547
1461,66369.22,2021-10-20T19:30:04.430401Z,66.87312028762221
1462,66302.18,2021-10-20T19:20:07.713159Z,63.780459699304416
1463,66363.78,2021-10-20T19:10:08.889474Z,65.36543255924545
1464,66467.25,2021-10-20T19:00:08.880234Z,67.90594816003488
1465,66605.9,2021-10-20T18:50:03.742377Z,70.97800642296492
1466,66605.9,2021-10-20T18:40:04.271650Z,70.97800642296492
1467,66610.76,2021-10-20T18:30:05.294288Z,71.0905009067559
1468,66628.36,2021-10-20T18:20:04.278359Z,71.52101714962014
1469,66592.35,2021-10-20T18:10:03.842300Z,69.24876691924483
1470,66530.59,2021-10-20T18:00:03.558418Z,65.41046978701823
1471,66645.03,2021-10-20T17:50:04.362399Z,68.85528659153073
1472,66353.3,2021-10-20T17:40:03.750416Z,54.071710473278486
1473,66318.04,2021-10-20T17:30:03.907297Z,52.60167542912605
1474,66425.61,2021-10-20T17:20:04.586373Z,56.488173349300496
1475,66425.61,2021-10-20T17:10:04.394377Z,56.488173349300496
1476,66369.99,2021-10-20T17:00:04.454308Z,53.84079451859962
1477,66135.1,2021-10-20T16:50:04.706704Z,44.381140623251916
1478,66305.99,2021-10-20T16:40:04.294431Z,51.11107841234737
1479,66452.5,2021-10-20T16:30:04.426298Z,56.02400167626469
1480,66456.3,2021-10-20T16:20:03.578376Z,56.14709341851244
1481,66530.63,2021-10-20T16:10:04.850423Z,58.588814720418426
1482,66636.28,2021-10-20T16:00:04.366467Z,61.84106531565313
1483,66650.05,2021-10-20T15:50:05.994340Z,62.257120078771436
1484,66851.15,2021-10-20T15:40:05.071809Z,67.78192185844297
1485,66796.5,2021-10-20T15:30:05.517656Z,64.99746272535992
1486,66685.48,2021-10-20T15:20:04.427542Z,59.63772228733761
1487,66579.95,2021-10-20T15:10:04.274445Z,54.99542138340575
1488,66463.88,2021-10-20T15:00:05.203795Z,50.35278701488456
1489,66644.27,2021-10-20T14:50:04.366621Z,56.49908358196758
1490,66736.78,2021-10-20T14:40:03.950682Z,59.282994740667206
1491,66850.46,2021-10-20T14:30:05.672957Z,62.46211416158578
1492,66675.49,2021-10-20T14:20:04.478360Z,55.30468370226688
1493,66451.22,2021-10-20T14:10:04.730508Z,47.751654622776165
1494,65964.33,2021-10-20T14:00:05.251980Z,36.194595671142494
1495,65900.34,2021-10-20T13:50:04.937758Z,34.99581173681778
1496,65917.89,2021-10-20T13:40:05.598931Z,35.62555047111643
1497,65996.31,2021-10-20T13:30:05.339179Z,38.49288790378626
1498,65638.97,2021-10-20T13:20:03.586281Z,31.58838812514595
1499,64424.73,2021-10-20T13:10:05.538274Z,19.070668361912503
1500,64327.41,2021-10-20T13:00:04.506452Z,18.43994400133194
1501,64319.0,2021-10-20T12:50:05.510701Z,18.383362142236535
1502,64212.14,2021-10-20T12:40:03.681537Z,17.64259135496222
1503,64334.35,2021-10-20T12:30:04.710486Z,21.536645908164388
1504,64245.1,2021-10-20T12:20:05.034904Z,20.764486927671275
1505,64238.51,2021-10-20T12:10:04.386350Z,20.705456579615173
1506,64140.95,2021-10-20T12:00:05.235033Z,19.807698709068163
1507,64033.63,2021-10-20T11:50:04.430172Z,18.83998155708752
1508,63982.03,2021-10-20T11:40:04.862374Z,18.375146422649895
1509,63840.21,2021-10-20T11:30:05.060709Z,17.124568994599855
1510,63862.87,2021-10-20T11:20:04.191756Z,18.08387308296273
1511,63849.44,2021-10-20T11:10:04.109918Z,17.951247919946898
1512,63823.9,2021-10-20T11:00:04.577993Z,17.68561360541837
1513,63895.34,2021-10-20T10:50:04.002605Z,21.198230125501482
1514,63743.0,2021-10-20T10:40:04.295239Z,19.306275635516467
1515,63830.61,2021-10-20T10:30:04.540325Z,23.533051832571118
1516,63843.35,2021-10-20T10:20:04.628538Z,24.15520271080153
1517,64009.65,2021-10-20T10:10:04.006560Z,31.93958343134316
1518,63906.11,2021-10-20T10:00:04.207568Z,29.883103094466424
1519,63988.34,2021-10-20T09:50:04.168925Z,33.54279239153446
1520,63984.9,2021-10-20T09:45:30.575122Z,33.46410347630213
1521,63957.75,2021-10-20T09:30:07.751192Z,32.80989634009006
1522,63936.04,2021-10-20T09:20:07.739905Z,32.266689579282684
1523,63961.71,2021-10-20T09:10:08.132905Z,33.66515822729382
1524,64035.96,2021-10-20T09:00:07.857841Z,37.673618804484114
1525,64128.77,2021-10-20T08:50:07.868285Z,42.36204896352244
1526,63975.39,2021-10-20T08:40:07.427663Z,37.3602731075422
1527,64056.49,2021-10-20T08:30:08.848802Z,41.306432129129824
1528,64188.65,2021-10-20T08:20:03.930677Z,47.149460692684144
1529,64178.63,2021-10-20T08:10:04.219035Z,46.769305614717574
1530,64183.6,2021-10-20T08:00:06.345673Z,46.99757787215229
1531,64067.1,2021-10-20T07:50:04.274823Z,42.40685298834964
1532,64033.7,2021-10-20T07:40:03.844912Z,41.16536371242506
1533,63913.64,2021-10-20T07:30:06.120305Z,36.97500046965298
1534,63948.07,2021-10-20T07:20:04.463343Z,38.89593766417935
1535,63953.95,2021-10-20T07:10:04.492656Z,39.2365557346659
1536,63917.02,2021-10-20T07:00:06.205155Z,37.81094234233876
1537,63928.17,2021-10-20T06:50:04.381583Z,38.53705581079032
1538,63822.81,2021-10-20T06:40:07.740605Z,34.44448847339508
1539,63808.38,2021-10-20T06:30:09.285120Z,33.91328318405505
1540,63827.12,2021-10-20T06:20:04.922277Z,35.3086135603654
1541,63839.68,2021-10-20T06:10:06.662506Z,36.2796725373394
1542,63829.46,2021-10-20T06:00:07.164250Z,35.80865926071004
1543,64045.67,2021-10-20T05:50:04.411914Z,50.46150983603539
1544,63802.57,2021-10-20T05:40:04.931341Z,39.53421503668339
1545,63695.21,2021-10-20T05:30:07.275409Z,35.84277149978409
1546,63713.28,2021-10-20T05:20:08.770201Z,36.91054761174249
1547,63843.34,2021-10-20T05:10:04.349719Z,44.11939726760921
1548,63928.6,2021-10-20T05:00:06.351344Z,48.29063264131134
1549,64002.87,2021-10-20T04:50:04.823268Z,51.67464140711434
1550,64004.17,2021-10-20T04:40:09.863284Z,51.734182463195076
1551,64029.74,2021-10-20T04:30:06.455477Z,52.96180307917998
1552,63969.73,2021-10-20T04:20:03.767923Z,49.76285371286793
1553,63855.91,2021-10-20T04:10:05.806266Z,44.29766596938941
1554,64008.68,2021-10-20T04:00:04.682931Z,51.928798043643056
1555,63997.14,2021-10-20T03:50:04.492021Z,51.35644637238536
1556,63863.48,2021-10-20T03:40:06.290821Z,45.149374751142346
1557,63951.69,2021-10-20T03:30:08.570073Z,49.488324448757325
1558,63954.5,2021-10-20T03:20:08.637283Z,49.62503152694697
1559,63930.31,2021-10-20T03:10:08.195739Z,48.41037931958487
1560,63997.18,2021-10-20T03:00:08.623833Z,51.91424707807424
1561,64011.73,2021-10-20T02:50:04.994589Z,52.66753473364692
1562,63844.59,2021-10-20T02:40:05.625148Z,44.117672608504776
1563,63877.54,2021-10-20T02:30:09.269738Z,45.97947931920857
1564,63818.51,2021-10-20T02:20:04.406050Z,43.20250969063682
1565,63857.51,2021-10-20T02:10:04.009197Z,45.542640672807394
1566,63920.66,2021-10-20T02:00:04.455704Z,49.19294029791553
1567,63909.92,2021-10-20T01:40:08.372632Z,48.5963296300721
1568,63905.75,2021-10-20T01:30:07.562192Z,48.351134770385485
1569,63920.68,2021-10-20T01:20:07.819696Z,49.336754382398006
1570,64120.51,2021-10-20T01:10:06.918579Z,60.266122718375
1571,64167.6,2021-10-20T01:00:06.733887Z,62.328497914897575
1572,64110.09,2021-10-20T00:50:06.892247Z,58.345470997478834
1573,63961.94,2021-10-20T00:40:06.783606Z,49.559384813083454
1574,64162.49,2021-10-20T00:30:07.400431Z,58.6393015634594
1575,64100.2,2021-10-20T00:20:08.468582Z,55.30904278137986
1576,64131.37,2021-10-20T00:10:04.806455Z,56.63619201555914
1577,64163.91,2021-10-20T00:00:04.020041Z,58.03716685555539
1578,64186.85,2021-10-19T23:50:03.969042Z,59.041792846532424
1579,64330.37,2021-10-19T23:40:04.046564Z,64.73082743338043
1580,64399.18,2021-10-19T23:30:04.138140Z,67.09096135569708
1581,64423.51,2021-10-19T23:20:04.602909Z,67.90868053558336
1582,64251.21,2021-10-19T23:10:03.881888Z,57.08994582357527
1583,64123.54,2021-10-19T23:00:04.157133Z,50.650832986255125
1584,64158.52,2021-10-19T22:50:05.749858Z,52.240272038212865
1585,64064.34,2021-10-19T22:40:06.340842Z,47.77838019055878
1586,63914.9,2021-10-19T22:30:08.897294Z,41.69322137714265
1587,63905.13,2021-10-19T22:20:04.898437Z,41.32267606596284
1588,64011.72,2021-10-19T22:10:05.155844Z,46.870448081484476
1589,64162.91,2021-10-19T22:00:03.939953Z,53.57529339164932
1590,64115.29,2021-10-19T21:50:06.210526Z,51.376093548959744
1591,64109.33,2021-10-19T21:40:04.010513Z,51.09340608793137
1592,64028.75,2021-10-19T21:30:04.438680Z,47.3036940605008
1593,64166.44,2021-10-19T21:20:04.171379Z,53.63241122350513
1594,63945.03,2021-10-19T21:10:09.458223Z,44.39854165354914
1595,63709.55,2021-10-19T21:00:05.342704Z,37.08544397184182
1596,63709.55,2021-10-19T20:50:08.583289Z,37.085443971841826
1597,64099.5,2021-10-19T20:40:05.974295Z,52.20500953969819
1598,64246.95,2021-10-19T20:30:04.025523Z,56.46534519878911
1599,64290.46,2021-10-19T20:20:07.872827Z,57.664553355267465
1600,64329.13,2021-10-19T20:10:08.548779Z,58.75205898861591
1601,64215.95,2021-10-19T20:00:04.762083Z,54.35139447406541
1602,64213.29,2021-10-19T19:50:04.502135Z,54.24855024265002
1603,64042.72,2021-10-19T19:40:04.875341Z,47.9791309078257
1604,63970.04,2021-10-19T19:30:04.022959Z,45.56285214253154
1605,63838.11,2021-10-19T19:20:04.542340Z,41.479288865454414
1606,63991.59,2021-10-19T19:10:03.869581Z,47.386940235035134
1607,63861.15,2021-10-19T19:00:07.393478Z,43.37893878879325
1608,63686.56,2021-10-19T18:50:06.143601Z,38.66503351168342
1609,63645.89,2021-10-19T18:40:06.079617Z,37.63895871784335
1610,63450.05,2021-10-19T18:30:04.255433Z,33.08578718896559
1611,63470.21,2021-10-19T18:20:04.257790Z,33.971276098272746
1612,63343.19,2021-10-19T18:10:06.978075Z,31.172296012917172
1613,63361.91,2021-10-19T18:00:04.321443Z,32.06073419768789
1614,63271.51,2021-10-19T17:50:04.203622Z,30.04391168708856
1615,63401.2,2021-10-19T17:40:04.147434Z,36.24061988419023
1616,63275.7,2021-10-19T17:30:04.744233Z,33.17790604939274
1617,63253.54,2021-10-19T17:20:04.647438Z,32.6531629073414
1618,63274.68,2021-10-19T17:10:04.745784Z,33.729962603587765
1619,63428.15,2021-10-19T17:00:04.382447Z,41.09346437720961
1620,63284.62,2021-10-19T16:50:04.287458Z,36.957526968851646
1621,63274.76,2021-10-19T16:40:07.640954Z,36.684376932648924
1622,62874.52,2021-10-19T16:30:04.700909Z,27.72624156354075
1623,62618.63,2021-10-19T16:20:05.057109Z,23.735509737897033
1624,62591.51,2021-10-19T16:10:04.363377Z,23.351886794954076
1625,62608.0,2021-10-19T16:00:04.816504Z,24.15458262917131
1626,62477.49,2021-10-19T15:50:05.826195Z,22.175220298560728
1627,62432.51,2021-10-19T15:40:04.356102Z,21.5206716516222
1628,62658.14,2021-10-19T15:30:04.078447Z,32.31356108332905
1629,62624.32,2021-10-19T15:20:05.358497Z,31.611793931728783
1630,62596.6,2021-10-19T15:10:03.872646Z,31.017207202921043
1631,62751.6,2021-10-19T15:00:07.730841Z,38.03551004366396
1632,62580.9,2021-10-19T14:50:10.018453Z,33.94015415618551
1633,62452.65,2021-10-19T14:40:05.511629Z,31.220286204582088
1634,62204.87,2021-10-19T14:30:04.570409Z,26.758671037152787
1635,61878.19,2021-10-19T14:20:04.479749Z,22.245011096116656
1636,61892.21,2021-10-19T14:10:08.598447Z,22.846503378041803
1637,62298.04,2021-10-19T14:00:08.098920Z,37.83695988820336
1638,62466.43,2021-10-19T13:50:05.258380Z,42.80278016545316
1639,62513.11,2021-10-19T13:40:04.938542Z,44.135065596618304
1640,62835.2,2021-10-19T13:30:03.821116Z,52.37766385025087
1641,62835.2,2021-10-19T13:20:04.526396Z,52.37766385025087
1642,62431.97,2021-10-19T13:10:04.254412Z,43.13670968206822
1643,62469.9,2021-10-19T13:00:06.170701Z,44.135154312986636
1644,62346.42,2021-10-19T12:50:06.596091Z,41.57579631934262
1645,62225.12,2021-10-19T12:40:05.859757Z,39.17266048126072
1646,62173.36,2021-10-19T12:30:04.546467Z,38.15909011472861
1647,62216.87,2021-10-19T12:20:04.486473Z,39.57446294429387
1648,62216.87,2021-10-19T12:10:05.273478Z,39.57446294429388
1649,62159.8,2021-10-19T12:00:04.768453Z,38.2429821978956
1650,62168.6,2021-10-19T11:50:04.098477Z,38.586102176385275
1651,62075.65,2021-10-19T11:40:05.914749Z,36.29245087942925
1652,62209.26,2021-10-19T11:30:05.478746Z,41.66069194521641
1653,62249.03,2021-10-19T11:20:06.095660Z,43.195056491289556
1654,62161.6,2021-10-19T11:10:06.352466Z,40.66309397475996
1655,62134.7,2021-10-19T11:00:03.910248Z,39.888371742144166
1656,62109.36,2021-10-19T10:50:04.974601Z,39.13203184297006
1657,62240.3,2021-10-19T10:40:09.477306Z,44.94161025602917
1658,62240.3,2021-10-19T10:30:06.184439Z,44.94161025602918
1659,62216.84,2021-10-19T10:20:04.374358Z,44.06763212376647
